Location_ID,City,Province,Address,Latitude,Longitude,Avg_Income,Traffic_Daily,Competitors,Rent_Per_Year,AI_Score,Grade,Verdict
ID_10161,Denpasar,Bali,"Jl. Antasari No. 135, Denpasar",-8.650183,115.179289,4336684,16046,39,73653676,64,C,Cukup (Perlu Strategi) ⚠️
ID_10162,Surabaya,Jawa Timur,"Jl. Imam Bonjol No. 3, Surabaya",-7.276551,112.715477,8125449,17937,39,93803740,87,A,Sangat Direkomendasikan ⭐
ID_10163,Batam,Kep. Riau,"Jl. Pattimura No. 62, Batam",1.053138,103.988248,5661516,9231,69,70231867,50,D,Tidak Disarankan ❌
ID_10164,Jakarta Pusat,DKI Jakarta,"Jl. Gatot Subroto No. 12, Jakarta Pusat",-6.142742,106.846819,7276600,15801,115,93998877,41,D,Tidak Disarankan ❌
ID_10165,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 8, Semarang",-6.942295,110.415431,6281978,13692,58,60329334,73,B,Potensial ✅
ID_10166,Padang,Sumatera Barat,"Jl. Diponegoro No. 194, Padang",-0.943268,100.400517,2800000,15412,22,42209740,73,B,Potensial ✅
ID_10167,Batam,Kep. Riau,"Jl. Ahmad Yani No. 19, Batam",1.139356,103.984563,4601012,18115,46,60135502,66,C,Cukup (Perlu Strategi) ⚠️
ID_10168,Samarinda,Kalimantan Timur,"Jl. Gajah Mada No. 165, Samarinda",-0.429385,117.120123,6608250,12206,46,75970844,69,C,Cukup (Perlu Strategi) ⚠️
ID_10169,Pontianak,Kalimantan Barat,"Jl. Pahlawan No. 23, Pontianak",-0.054104,109.360038,4998401,7205,46,41979372,58,C,Cukup (Perlu Strategi) ⚠️
ID_10170,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 13, Jakarta Pusat",-6.179041,106.711118,6590884,18994,101,98415199,58,C,Cukup (Perlu Strategi) ⚠️
ID_10171,Samarinda,Kalimantan Timur,"Jl. Merdeka No. 88, Samarinda",-0.45466,117.160729,4366223,13568,68,68309091,57,C,Cukup (Perlu Strategi) ⚠️
ID_10172,Yogyakarta,DI Yogyakarta,"Jl. Kemang No. 83, Yogyakarta",-7.748836,110.326487,5373962,10922,33,35163260,73,B,Potensial ✅
ID_10173,Batam,Kep. Riau,"Jl. Merdeka No. 68, Batam",1.077629,104.021242,5088707,11056,107,86111712,36,D,Tidak Disarankan ❌
ID_10174,Palembang,Sumatera Selatan,"Jl. Diponegoro No. 20, Palembang",-2.993881,104.759683,7039878,14075,31,76812172,68,C,Cukup (Perlu Strategi) ⚠️
ID_10175,Makassar,Sulawesi Selatan,"Jl. Raden Saleh No. 68, Makassar",-5.068785,119.501927,6673225,10629,42,81710794,54,D,Tidak Disarankan ❌
ID_10176,Jakarta Pusat,DKI Jakarta,"Jl. Hayam Wuruk No. 149, Jakarta Pusat",-6.151195,106.844469,7377153,12900,90,116052056,48,D,Tidak Disarankan ❌
ID_10177,Jayapura,Papua,"Jl. Pattimura No. 171, Jayapura",-2.593494,140.698091,3343899,17114,10,78290712,62,C,Cukup (Perlu Strategi) ⚠️
ID_10178,Padang,Sumatera Barat,"Jl. Gatot Subroto No. 181, Padang",-0.989506,100.404312,2800000,10226,48,65196985,44,D,Tidak Disarankan ❌
ID_10179,Yogyakarta,DI Yogyakarta,"Jl. Gajah Mada No. 98, Yogyakarta",-7.741338,110.358433,3794026,4931,38,27437303,51,D,Tidak Disarankan ❌
ID_10180,Palembang,Sumatera Selatan,"Jl. Raden Saleh No. 138, Palembang",-3.001246,104.778893,4410804,12956,88,81917429,46,D,Tidak Disarankan ❌
ID_10181,Surabaya,Jawa Timur,"Jl. Pasteur No. 89, Surabaya",-7.294715,112.727797,7640957,20352,78,89419195,75,B,Potensial ✅
ID_10182,Tangerang Selatan,Banten,"Jl. Imam Bonjol No. 44, Tangerang Selatan",-6.313475,106.766901,5253568,15310,62,66776656,60,C,Cukup (Perlu Strategi) ⚠️
ID_10183,Bandung,Jawa Barat,"Jl. Sisingamangaraja No. 129, Bandung",-6.926646,107.555349,4351999,11918,62,85909813,51,D,Tidak Disarankan ❌
ID_10184,Pontianak,Kalimantan Barat,"Jl. Antasari No. 37, Pontianak",-0.112416,109.31619,5772797,10626,1,61063899,76,B,Potensial ✅
ID_10185,Batam,Kep. Riau,"Jl. Kemang No. 49, Batam",1.134301,104.036061,5427551,2896,41,32604260,66,C,Cukup (Perlu Strategi) ⚠️
ID_10186,Jakarta Pusat,DKI Jakarta,"Jl. Antasari No. 39, Jakarta Pusat",-6.196599,106.848147,4801951,11440,46,76092222,53,D,Tidak Disarankan ❌
ID_10187,Tangerang Selatan,Banten,"Jl. Pasteur No. 59, Tangerang Selatan",-6.255001,106.675376,6862037,23502,99,77928561,74,B,Potensial ✅
ID_10188,Padang,Sumatera Barat,"Jl. Hayam Wuruk No. 180, Padang",-0.902654,100.366939,3304359,13946,51,46049689,66,C,Cukup (Perlu Strategi) ⚠️
ID_10189,Bandar Lampung,Lampung,"Jl. Jend. Sudirman No. 200, Bandar Lampung",-5.455532,105.250152,2800000,15995,60,89563740,38,D,Tidak Disarankan ❌
ID_10190,Semarang,Jawa Tengah,"Jl. Diponegoro No. 90, Semarang",-6.969662,110.4284,8102278,16377,66,89087696,64,C,Cukup (Perlu Strategi) ⚠️
ID_10191,Makassar,Sulawesi Selatan,"Jl. Gatot Subroto No. 191, Makassar",-5.181349,119.3874,6441618,17356,73,53358921,82,B,Potensial ✅
ID_10192,Makassar,Sulawesi Selatan,"Jl. Gatot Subroto No. 116, Makassar",-5.143142,119.448775,5293148,7456,74,82931088,41,D,Tidak Disarankan ❌
ID_10193,Bandung,Jawa Barat,"Jl. Pahlawan No. 188, Bandung",-6.966057,107.619706,7249525,15688,85,97579321,62,C,Cukup (Perlu Strategi) ⚠️
ID_10194,Bandung,Jawa Barat,"Jl. Ahmad Yani No. 51, Bandung",-6.899732,107.676623,3830483,13783,67,106996232,34,D,Tidak Disarankan ❌
ID_10195,Padang,Sumatera Barat,"Jl. Gajah Mada No. 111, Padang",-0.981293,100.376749,5417327,13465,32,65341108,73,B,Potensial ✅
ID_10196,Semarang,Jawa Tengah,"Jl. Kemang No. 137, Semarang",-6.8919,110.481753,2975439,13082,96,78054918,41,D,Tidak Disarankan ❌
ID_10197,Palembang,Sumatera Selatan,"Jl. Pattimura No. 197, Palembang",-2.989415,104.755241,5850049,10002,36,58144451,64,C,Cukup (Perlu Strategi) ⚠️
ID_10198,Yogyakarta,DI Yogyakarta,"Jl. Pasteur No. 29, Yogyakarta",-7.736978,110.275343,3184971,15911,27,65843234,66,C,Cukup (Perlu Strategi) ⚠️
ID_10199,Bandung,Jawa Barat,"Jl. Imam Bonjol No. 190, Bandung",-6.980752,107.611629,5021904,14286,42,74103136,71,B,Potensial ✅
ID_10200,Bandung,Jawa Barat,"Jl. Gatot Subroto No. 41, Bandung",-6.916542,107.533606,4198755,11817,51,93798152,47,D,Tidak Disarankan ❌
ID_10201,Jakarta Pusat,DKI Jakarta,"Jl. Jend. Sudirman No. 143, Jakarta Pusat",-6.210799,106.830755,6426715,11481,76,107370079,48,D,Tidak Disarankan ❌
ID_10202,Yogyakarta,DI Yogyakarta,"Jl. Ahmad Yani No. 114, Yogyakarta",-7.765076,110.351997,4332682,14296,55,33680493,79,B,Potensial ✅
ID_10203,Medan,Sumatera Utara,"Jl. Imam Bonjol No. 80, Medan",3.577704,98.682754,5160274,13869,67,123663995,29,D,Tidak Disarankan ❌
ID_10204,Jakarta Selatan,DKI Jakarta,"Jl. Imam Bonjol No. 103, Jakarta Selatan",-6.215899,106.807855,9867971,24066,75,106772028,83,B,Potensial ✅
ID_10205,Semarang,Jawa Tengah,"Jl. Hayam Wuruk No. 2, Semarang",-6.911633,110.439255,6003793,24303,55,78239203,79,B,Potensial ✅
ID_10206,Balikpapan,Kalimantan Timur,"Jl. Gajah Mada No. 15, Balikpapan",-1.174428,116.877342,7016056,19452,57,104763032,66,C,Cukup (Perlu Strategi) ⚠️
ID_10207,Yogyakarta,DI Yogyakarta,"Jl. Ahmad Yani No. 22, Yogyakarta",-7.791455,110.392186,2800000,14211,11,56981331,74,B,Potensial ✅
ID_10208,Balikpapan,Kalimantan Timur,"Jl. Raden Saleh No. 162, Balikpapan",-1.218748,116.823368,5146218,12419,96,61954871,49,D,Tidak Disarankan ❌
ID_10209,Malang,Jawa Timur,"Jl. Sisingamangaraja No. 72, Malang",-7.946357,112.685863,5594913,9572,0,36333456,84,B,Potensial ✅
ID_10210,Denpasar,Bali,"Jl. Cikini Raya No. 83, Denpasar",-8.620146,115.260542,5037200,15844,71,39732182,66,C,Cukup (Perlu Strategi) ⚠️
ID_10211,Tangerang Selatan,Banten,"Jl. Ahmad Yani No. 59, Tangerang Selatan",-6.30099,106.718448,7611081,15492,92,130363514,40,D,Tidak Disarankan ❌
ID_10212,Pontianak,Kalimantan Barat,"Jl. Hayam Wuruk No. 93, Pontianak",-0.002527,109.324568,3041268,11737,30,61778023,61,C,Cukup (Perlu Strategi) ⚠️
ID_10213,Yogyakarta,DI Yogyakarta,"Jl. Pattimura No. 46, Yogyakarta",-7.788326,110.330475,4438008,12156,30,88665212,58,C,Cukup (Perlu Strategi) ⚠️
ID_10214,Jakarta Selatan,DKI Jakarta,"Jl. Ahmad Yani No. 125, Jakarta Selatan",-6.245959,106.817866,5954403,15069,81,71617039,58,C,Cukup (Perlu Strategi) ⚠️
ID_10215,Denpasar,Bali,"Jl. Merdeka No. 42, Denpasar",-8.709225,115.238424,3826878,10178,78,81194631,39,D,Tidak Disarankan ❌
ID_10216,Jakarta Selatan,DKI Jakarta,"Jl. Raden Saleh No. 40, Jakarta Selatan",-6.148541,106.792715,6401607,21217,85,50209447,83,B,Potensial ✅
ID_10217,Bandung,Jawa Barat,"Jl. Gatot Subroto No. 173, Bandung",-6.857797,107.605347,5028433,16993,77,66938400,58,C,Cukup (Perlu Strategi) ⚠️
ID_10218,Jayapura,Papua,"Jl. Imam Bonjol No. 65, Jayapura",-2.574723,140.640193,4038598,9785,26,86163496,48,D,Tidak Disarankan ❌
ID_10219,Ambon,Maluku,"Jl. Antasari No. 140, Ambon",-3.648167,128.229084,4183282,11517,11,48673319,72,B,Potensial ✅
ID_10220,Samarinda,Kalimantan Timur,"Jl. Gajah Mada No. 9, Samarinda",-0.489283,117.210378,3161150,14357,60,87250557,51,D,Tidak Disarankan ❌
ID_10221,Surabaya,Jawa Timur,"Jl. Antasari No. 43, Surabaya",-7.28229,112.658524,5352078,16724,96,48452424,62,C,Cukup (Perlu Strategi) ⚠️
ID_10222,Batam,Kep. Riau,"Jl. Merdeka No. 13, Batam",1.137144,104.080867,6766887,12452,92,72229082,54,D,Tidak Disarankan ❌
ID_10223,Tangerang Selatan,Banten,"Jl. Pasteur No. 163, Tangerang Selatan",-6.321243,106.729283,6574505,17105,65,96545928,54,D,Tidak Disarankan ❌
ID_10224,Jakarta Pusat,DKI Jakarta,"Jl. Gajah Mada No. 126, Jakarta Pusat",-6.116064,106.85261,6439469,17423,101,111032918,52,D,Tidak Disarankan ❌
ID_10225,Ambon,Maluku,"Jl. Sisingamangaraja No. 99, Ambon",-3.704737,128.17784,3494179,13827,58,32316231,63,C,Cukup (Perlu Strategi) ⚠️
ID_10226,Medan,Sumatera Utara,"Jl. Gatot Subroto No. 66, Medan",3.609842,98.687738,5392749,13898,47,103758843,44,D,Tidak Disarankan ❌
ID_10227,Padang,Sumatera Barat,"Jl. Cikini Raya No. 163, Padang",-0.910946,100.42544,5204333,10577,82,78920323,38,D,Tidak Disarankan ❌
ID_10228,Jakarta Pusat,DKI Jakarta,"Jl. Gajah Mada No. 76, Jakarta Pusat",-6.225118,106.763387,8301706,24826,57,67429281,94,A,Sangat Direkomendasikan ⭐
ID_10229,Yogyakarta,DI Yogyakarta,"Jl. Merdeka No. 56, Yogyakarta",-7.771049,110.378692,4489629,10119,50,16991185,72,B,Potensial ✅
ID_10230,Kupang,NTT,"Jl. Pahlawan No. 191, Kupang",-10.142382,123.625295,5729922,9225,58,51132845,69,C,Cukup (Perlu Strategi) ⚠️
ID_10231,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 17, Semarang",-6.977767,110.424905,4911578,15151,46,76932698,66,C,Cukup (Perlu Strategi) ⚠️
ID_10232,Balikpapan,Kalimantan Timur,"Jl. Sisingamangaraja No. 5, Balikpapan",-1.208049,116.870628,7900071,12615,43,84946851,70,B,Potensial ✅
ID_10233,Jakarta Pusat,DKI Jakarta,"Jl. Kemang No. 172, Jakarta Pusat",-6.139044,106.870234,7565179,22588,52,93425207,84,B,Potensial ✅
ID_10234,Jakarta Pusat,DKI Jakarta,"Jl. Diponegoro No. 180, Jakarta Pusat",-6.175294,106.877151,8894155,17887,81,81874609,78,B,Potensial ✅
ID_10235,Denpasar,Bali,"Jl. Pattimura No. 63, Denpasar",-8.640453,115.223907,6368255,16306,38,62347317,87,A,Sangat Direkomendasikan ⭐
ID_10236,Palembang,Sumatera Selatan,"Jl. Gatot Subroto No. 78, Palembang",-2.979001,104.807282,4980219,19824,41,109875531,62,C,Cukup (Perlu Strategi) ⚠️
ID_10237,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 157, Tangerang Selatan",-6.276119,106.694371,5532970,20448,68,75575781,68,C,Cukup (Perlu Strategi) ⚠️
ID_10238,Palembang,Sumatera Selatan,"Jl. Merdeka No. 102, Palembang",-2.969592,104.745816,5665452,17131,88,64848591,70,B,Potensial ✅
ID_10239,Semarang,Jawa Tengah,"Jl. Pahlawan No. 193, Semarang",-6.964083,110.389383,3842016,16114,45,42667036,77,B,Potensial ✅
ID_10240,Ambon,Maluku,"Jl. Raden Saleh No. 23, Ambon",-3.743176,128.134931,3483512,13289,25,60277720,67,C,Cukup (Perlu Strategi) ⚠️
ID_10241,Jakarta Pusat,DKI Jakarta,"Jl. Jend. Sudirman No. 153, Jakarta Pusat",-6.113407,106.805115,4522373,11256,118,79290974,24,D,Tidak Disarankan ❌
ID_10242,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 187, Jakarta Pusat",-6.192928,106.821691,3862877,15426,92,110522134,27,D,Tidak Disarankan ❌
ID_10243,Jakarta Pusat,DKI Jakarta,"Jl. Cikini Raya No. 55, Jakarta Pusat",-6.194124,106.844445,5633028,22103,42,92059483,69,C,Cukup (Perlu Strategi) ⚠️
ID_10244,Denpasar,Bali,"Jl. Gatot Subroto No. 193, Denpasar",-8.709788,115.235353,4125229,8080,76,93392253,31,D,Tidak Disarankan ❌
ID_10245,Ambon,Maluku,"Jl. Hayam Wuruk No. 61, Ambon",-3.660616,128.144584,4172921,12189,47,25133849,80,B,Potensial ✅
ID_10246,Balikpapan,Kalimantan Timur,"Jl. Pahlawan No. 24, Balikpapan",-1.176719,116.938872,5333488,17761,72,72645889,65,C,Cukup (Perlu Strategi) ⚠️
ID_10247,Bandar Lampung,Lampung,"Jl. Pahlawan No. 85, Bandar Lampung",-5.372664,105.260243,4896259,11339,86,34741586,56,C,Cukup (Perlu Strategi) ⚠️
ID_10248,Malang,Jawa Timur,"Jl. Ahmad Yani No. 28, Malang",-7.959307,112.607832,4536234,4405,37,54925580,58,C,Cukup (Perlu Strategi) ⚠️
ID_10249,Makassar,Sulawesi Selatan,"Jl. Raden Saleh No. 83, Makassar",-5.162636,119.44132,6531527,14930,47,46961015,79,B,Potensial ✅
ID_10250,Yogyakarta,DI Yogyakarta,"Jl. Pahlawan No. 94, Yogyakarta",-7.85144,110.371338,2800000,10016,42,64089166,50,D,Tidak Disarankan ❌
ID_10251,Pontianak,Kalimantan Barat,"Jl. Diponegoro No. 42, Pontianak",-0.088732,109.282873,4651679,8230,31,63884164,57,C,Cukup (Perlu Strategi) ⚠️
ID_10252,Jakarta Selatan,DKI Jakarta,"Jl. Pasteur No. 154, Jakarta Selatan",-6.307394,106.830634,6593932,20471,95,101817219,61,C,Cukup (Perlu Strategi) ⚠️
ID_10253,Semarang,Jawa Tengah,"Jl. Raden Saleh No. 40, Semarang",-6.952104,110.431904,5329437,11331,36,80487541,55,C,Cukup (Perlu Strategi) ⚠️
ID_10254,Bandung,Jawa Barat,"Jl. Ahmad Yani No. 130, Bandung",-6.96415,107.626888,4756241,18374,82,62615792,65,C,Cukup (Perlu Strategi) ⚠️
ID_10255,Jakarta Pusat,DKI Jakarta,"Jl. Hayam Wuruk No. 118, Jakarta Pusat",-6.180746,106.799195,5205741,14124,106,91238473,45,D,Tidak Disarankan ❌
ID_10256,Jakarta Pusat,DKI Jakarta,"Jl. Cikini Raya No. 57, Jakarta Pusat",-6.198691,106.859493,5394157,18756,75,89401121,53,D,Tidak Disarankan ❌
ID_10257,Tangerang Selatan,Banten,"Jl. Pasteur No. 132, Tangerang Selatan",-6.289908,106.667758,7133406,16969,67,68759732,82,B,Potensial ✅
ID_10258,Tangerang Selatan,Banten,"Jl. Pahlawan No. 112, Tangerang Selatan",-6.336783,106.642395,6994523,23257,83,133523483,55,C,Cukup (Perlu Strategi) ⚠️
ID_10259,Semarang,Jawa Tengah,"Jl. Merdeka No. 26, Semarang",-7.020876,110.425304,8878618,15046,54,56535810,80,B,Potensial ✅
ID_10260,Semarang,Jawa Tengah,"Jl. Cikini Raya No. 141, Semarang",-7.004108,110.412027,5109348,15549,66,84016794,63,C,Cukup (Perlu Strategi) ⚠️
ID_10261,Samarinda,Kalimantan Timur,"Jl. Raden Saleh No. 62, Samarinda",-0.559703,117.136786,4846149,21351,55,92149225,69,C,Cukup (Perlu Strategi) ⚠️
ID_10262,Balikpapan,Kalimantan Timur,"Jl. Merdeka No. 27, Balikpapan",-1.302189,116.869647,4874420,11448,87,66394222,51,D,Tidak Disarankan ❌
ID_10263,Tangerang Selatan,Banten,"Jl. Pattimura No. 110, Tangerang Selatan",-6.261231,106.752262,4539004,26044,71,109387934,69,C,Cukup (Perlu Strategi) ⚠️
ID_10264,Yogyakarta,DI Yogyakarta,"Jl. Imam Bonjol No. 124, Yogyakarta",-7.772757,110.313663,6170309,7119,51,48346450,60,C,Cukup (Perlu Strategi) ⚠️
ID_10265,Bandung,Jawa Barat,"Jl. Pahlawan No. 18, Bandung",-6.876989,107.665187,5299996,11031,62,69445191,48,D,Tidak Disarankan ❌
ID_10266,Surabaya,Jawa Timur,"Jl. Pahlawan No. 190, Surabaya",-7.257189,112.774528,4978791,12859,75,80125936,42,D,Tidak Disarankan ❌
ID_10267,Batam,Kep. Riau,"Jl. Antasari No. 86, Batam",1.18791,104.086784,3986334,12694,86,76401745,48,D,Tidak Disarankan ❌
ID_10268,Malang,Jawa Timur,"Jl. Jend. Sudirman No. 39, Malang",-8.021544,112.692103,2800000,10044,64,86814588,28,D,Tidak Disarankan ❌
ID_10269,Balikpapan,Kalimantan Timur,"Jl. Merdeka No. 29, Balikpapan",-1.233286,116.915163,5745975,13908,24,68120361,77,B,Potensial ✅
ID_10270,Makassar,Sulawesi Selatan,"Jl. Sisingamangaraja No. 166, Makassar",-5.193898,119.408557,7211361,13337,52,74754690,74,B,Potensial ✅
ID_10271,Surabaya,Jawa Timur,"Jl. Gatot Subroto No. 180, Surabaya",-7.264349,112.771934,6988956,14721,99,83657807,57,C,Cukup (Perlu Strategi) ⚠️
ID_10272,Batam,Kep. Riau,"Jl. Cikini Raya No. 71, Batam",1.095166,104.08123,5213739,13982,60,100374655,48,D,Tidak Disarankan ❌
ID_10273,Pontianak,Kalimantan Barat,"Jl. Hayam Wuruk No. 148, Pontianak",-0.046179,109.354577,5086048,2955,44,61179452,41,D,Tidak Disarankan ❌
ID_10274,Jakarta Pusat,DKI Jakarta,"Jl. Ahmad Yani No. 182, Jakarta Pusat",-6.138529,106.829736,6538031,17555,88,72711597,64,C,Cukup (Perlu Strategi) ⚠️
ID_10275,Batam,Kep. Riau,"Jl. Gajah Mada No. 136, Batam",1.188406,104.070099,4553694,10858,42,110619158,38,D,Tidak Disarankan ❌
ID_10276,Malang,Jawa Timur,"Jl. Jend. Sudirman No. 128, Malang",-8.030685,112.733759,3945358,16368,15,40488636,76,B,Potensial ✅
ID_10277,Denpasar,Bali,"Jl. Pattimura No. 41, Denpasar",-8.649294,115.240276,8141578,6891,46,95267804,47,D,Tidak Disarankan ❌
ID_10278,Pontianak,Kalimantan Barat,"Jl. Sisingamangaraja No. 28, Pontianak",-0.030331,109.34101,2935623,9407,49,54104334,54,D,Tidak Disarankan ❌
ID_10279,Kupang,NTT,"Jl. Sisingamangaraja No. 121, Kupang",-10.183239,123.571076,5585413,10506,75,37593648,61,C,Cukup (Perlu Strategi) ⚠️
ID_10280,Semarang,Jawa Tengah,"Jl. Sisingamangaraja No. 115, Semarang",-6.989263,110.456545,5328411,11207,88,44107395,61,C,Cukup (Perlu Strategi) ⚠️
ID_10281,Yogyakarta,DI Yogyakarta,"Jl. Gajah Mada No. 193, Yogyakarta",-7.829792,110.387842,2800000,14442,42,71628249,54,D,Tidak Disarankan ❌
ID_10282,Bandar Lampung,Lampung,"Jl. Sisingamangaraja No. 115, Bandar Lampung",-5.429196,105.258447,3433100,6092,33,25453391,69,C,Cukup (Perlu Strategi) ⚠️
ID_10283,Makassar,Sulawesi Selatan,"Jl. Pahlawan No. 197, Makassar",-5.143602,119.414554,6327731,13556,70,62579792,62,C,Cukup (Perlu Strategi) ⚠️
ID_10284,Manado,Sulawesi Utara,"Jl. Gajah Mada No. 59, Manado",1.410592,124.858271,3966063,15488,56,87962322,50,D,Tidak Disarankan ❌
ID_10285,Ambon,Maluku,"Jl. Gajah Mada No. 184, Ambon",-3.686832,128.231169,3639087,11495,35,40342874,69,C,Cukup (Perlu Strategi) ⚠️
ID_10286,Makassar,Sulawesi Selatan,"Jl. Gajah Mada No. 99, Makassar",-5.108702,119.446486,2800000,15093,54,63722744,52,D,Tidak Disarankan ❌
ID_10287,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 118, Semarang",-7.006583,110.397294,6700983,17342,96,72939613,69,C,Cukup (Perlu Strategi) ⚠️
ID_10288,Malang,Jawa Timur,"Jl. Gajah Mada No. 135, Malang",-7.875761,112.621307,3754108,11433,58,63246889,54,D,Tidak Disarankan ❌
ID_10289,Bandung,Jawa Barat,"Jl. Gatot Subroto No. 95, Bandung",-6.947598,107.630064,4961376,18020,56,73723238,64,C,Cukup (Perlu Strategi) ⚠️
ID_10290,Palembang,Sumatera Selatan,"Jl. Diponegoro No. 194, Palembang",-3.041072,104.774462,6302491,16200,60,74740495,64,C,Cukup (Perlu Strategi) ⚠️
ID_10291,Surabaya,Jawa Timur,"Jl. Antasari No. 60, Surabaya",-7.237191,112.771379,6586972,19292,34,69003062,79,B,Potensial ✅
ID_10292,Bandar Lampung,Lampung,"Jl. Pasteur No. 74, Bandar Lampung",-5.377448,105.224346,4672511,9324,66,47176738,53,D,Tidak Disarankan ❌
ID_10293,Balikpapan,Kalimantan Timur,"Jl. Hayam Wuruk No. 113, Balikpapan",-1.292657,116.860784,2800000,12741,69,60805913,50,D,Tidak Disarankan ❌
ID_10294,Surabaya,Jawa Timur,"Jl. Pahlawan No. 153, Surabaya",-7.234907,112.746546,6031720,20229,49,112124420,66,C,Cukup (Perlu Strategi) ⚠️
ID_10295,Tangerang Selatan,Banten,"Jl. Pahlawan No. 96, Tangerang Selatan",-6.29455,106.712847,7501724,17540,103,89533289,52,D,Tidak Disarankan ❌
ID_10296,Denpasar,Bali,"Jl. Sisingamangaraja No. 30, Denpasar",-8.617827,115.254855,4622445,10632,75,68961828,50,D,Tidak Disarankan ❌
ID_10297,Jayapura,Papua,"Jl. Ahmad Yani No. 146, Jayapura",-2.599647,140.63928,4886200,14495,36,83757119,54,D,Tidak Disarankan ❌
ID_10298,Surabaya,Jawa Timur,"Jl. Sisingamangaraja No. 188, Surabaya",-7.255021,112.709437,9727058,19190,41,92369700,93,A,Sangat Direkomendasikan ⭐
ID_10299,Jakarta Selatan,DKI Jakarta,"Jl. Hayam Wuruk No. 19, Jakarta Selatan",-6.309394,106.866022,7747310,16340,96,99772767,60,C,Cukup (Perlu Strategi) ⚠️
ID_10300,Surabaya,Jawa Timur,"Jl. Cikini Raya No. 123, Surabaya",-7.231794,112.779985,8173462,10988,63,88204224,56,C,Cukup (Perlu Strategi) ⚠️
ID_10301,Surabaya,Jawa Timur,"Jl. Pahlawan No. 16, Surabaya",-7.272691,112.776961,6285895,11485,47,101384834,50,D,Tidak Disarankan ❌
ID_10302,Bandung,Jawa Barat,"Jl. Raden Saleh No. 181, Bandung",-6.923202,107.62935,4592408,19348,81,69696325,60,C,Cukup (Perlu Strategi) ⚠️
ID_10303,Palembang,Sumatera Selatan,"Jl. Pahlawan No. 28, Palembang",-2.984552,104.735936,6046842,17616,89,72365315,64,C,Cukup (Perlu Strategi) ⚠️
ID_10304,Malang,Jawa Timur,"Jl. Gajah Mada No. 30, Malang",-7.990758,112.70032,3343670,8269,29,61878506,46,D,Tidak Disarankan ❌
ID_10305,Palembang,Sumatera Selatan,"Jl. Cikini Raya No. 98, Palembang",-2.986319,104.706348,8406659,14811,75,76749655,66,C,Cukup (Perlu Strategi) ⚠️
ID_10306,Yogyakarta,DI Yogyakarta,"Jl. Diponegoro No. 47, Yogyakarta",-7.802533,110.369148,4571881,17150,36,54483667,78,B,Potensial ✅
ID_10307,Surabaya,Jawa Timur,"Jl. Raden Saleh No. 189, Surabaya",-7.264843,112.736438,6956399,13869,106,103874268,41,D,Tidak Disarankan ❌
ID_10308,Denpasar,Bali,"Jl. Pattimura No. 167, Denpasar",-8.691701,115.16014,6350081,13234,57,72298572,64,C,Cukup (Perlu Strategi) ⚠️
ID_10309,Malang,Jawa Timur,"Jl. Hayam Wuruk No. 31, Malang",-7.978195,112.62926,3567958,9952,60,42734902,52,D,Tidak Disarankan ❌
ID_10310,Kupang,NTT,"Jl. Pasteur No. 88, Kupang",-10.212112,123.655151,3124665,7856,31,50125477,47,D,Tidak Disarankan ❌
ID_10311,Semarang,Jawa Tengah,"Jl. Merdeka No. 179, Semarang",-6.954045,110.48048,4482575,17831,41,86919573,60,C,Cukup (Perlu Strategi) ⚠️
ID_10312,Jakarta Pusat,DKI Jakarta,"Jl. Raden Saleh No. 13, Jakarta Pusat",-6.163125,106.902092,5318722,28261,32,86732789,84,B,Potensial ✅
ID_10313,Bandung,Jawa Barat,"Jl. Pahlawan No. 153, Bandung",-6.920002,107.58884,5568008,12188,90,53716816,49,D,Tidak Disarankan ❌
ID_10314,Ambon,Maluku,"Jl. Gajah Mada No. 64, Ambon",-3.714246,128.153685,2800000,12823,88,28697078,58,C,Cukup (Perlu Strategi) ⚠️
ID_10315,Samarinda,Kalimantan Timur,"Jl. Merdeka No. 74, Samarinda",-0.511272,117.108677,6979511,15197,41,85084041,76,B,Potensial ✅
ID_10316,Jakarta Selatan,DKI Jakarta,"Jl. Merdeka No. 11, Jakarta Selatan",-6.287238,106.900481,6481103,16737,65,90073096,66,C,Cukup (Perlu Strategi) ⚠️
